"CountryCode","SeriesCode","DESCRIPTION",
"MAR","NY.GNP.PCAP.CD","Includes Former Spanish Sahara.",
"MAR","NY.GNP.PCAP.CN","Includes Former Spanish Sahara.",
"MAR","NY.GNP.PCAP.KD","Includes Former Spanish Sahara.",
"MAR","NY.GNP.PCAP.KD.ZG","Includes Former Spanish Sahara.",
"MAR","NY.GNP.PCAP.KN","Includes Former Spanish Sahara.",
"MAR","NY.GNP.PCAP.PP.CD","Includes Former Spanish Sahara.",
"MAR","NY.GNP.PCAP.PP.KD","Includes Former Spanish Sahara.",
"MAR","SG.NOD.CONS","There is no nondiscrimination provision.",
"MAR","SM.POP.NETM","Data sources : United Nations World Population Prospects",
"MAR","SM.POP.TOTL","Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside. ",
"MAR","SP.DYN.AMRT.FE","Data source : United Nations World Population Prospects",
"MAR","SP.DYN.AMRT.MA","Data source : United Nations World Population Prospects",
"MAR","SP.DYN.CBRT.IN","Data sources : United Nations World Population Prospects",
"MAR","SP.DYN.CDRT.IN","Data sources : United Nations World Population Prospects",
"MAR","SP.DYN.LE00.FE.IN","Data sources : United Nations World Population Prospects",
"MAR","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"MAR","SP.DYN.LE00.MA.IN","Data sources : United Nations World Population Prospects",
"MAR","SP.DYN.TFRT.IN","Data sources : United Nations World Population Prospects",
"MAR","SP.POP.0014.FE.ZS","Morocco only. (Excluding former Spanish Sahara)",
"MAR","SP.POP.0014.MA.ZS","Morocco only. (Excluding former Spanish Sahara)",
"MAR","SP.POP.0014.TO.ZS","Morocco only. (Excluding former Spanish Sahara)",
"MAR","SP.POP.1564.FE.ZS","Morocco only. (Excluding former Spanish Sahara)",
"MAR","SP.POP.1564.MA.ZS","Morocco only. (Excluding former Spanish Sahara)",
"MAR","SP.POP.1564.TO.ZS","Morocco only. (Excluding former Spanish Sahara)",
"MAR","SP.POP.65UP.FE.ZS","Morocco only. (Excluding former Spanish Sahara)",
"MAR","SP.POP.65UP.MA.ZS","Morocco only. (Excluding former Spanish Sahara)",
"MAR","SP.POP.65UP.TO.ZS","Morocco only. (Excluding former Spanish Sahara)",
"MAR","SP.POP.GROW","Data sources: United Nations World Population Prospects",
"MAR","SP.POP.TOTL","Data sources : United Nations World Population Prospects",
"MAR","SP.POP.TOTL.FE.ZS","Morocco only. (Excluding former Spanish Sahara)",
"MAR","SP.POP.TOTL.MA.ZS","Morocco only. (Excluding former Spanish Sahara)",
"MCO","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"MCO","SP.DYN.CBRT.IN","Data sources : Eurostat",
"MCO","SP.DYN.CDRT.IN","Data sources : Eurostat",
"MCO","SP.POP.GROW","Data sources: United Nations World Population Prospects",
"MCO","SP.POP.TOTL","Data sources : United Nations World Population Prospects",
"MDA","DT.DOD.DECT.CD","Long-term public and publicly guaranteed and long-term private nonguaranteed debt data for 2017 are based on reports provided by the country. Short-term debt data for 2017 are sourced by the Quarterly External Debt Statistics database (http://datatopics.worldbank.org/debt/qeds).",
"MDA","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"MDA","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"MDA","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"MDA","EN.POP.DNST","Excludes Transnistria.",
"MDA","IT.CEL.SETS","Ministry of Transport and Communications. From 2003: National Regulatory Agency for Telecommunications and Informatics.",
"MDA","IT.CEL.SETS.P2","Ministry of Transport and Communications. From 2003: National Regulatory Agency for Telecommunications and Informatics.",
"MDA","IT.MLT.MAIN","Ministry of Transport and Communications. From 2003: National Regulatory Agency for Telecommunications and Informatics.",
"MDA","IT.MLT.MAIN.P2","Ministry of Transport and Communications. From 2003: National Regulatory Agency for Telecommunications and Informatics.",
"MDA","IT.NET.BBND","Ministry of Transport and Communications. From 2003: National Regulatory Agency for Telecommunications and Informatics.",
"MDA","IT.NET.BBND.P2","Ministry of Transport and Communications. From 2003: National Regulatory Agency for Telecommunications and Informatics.",
"MDA","IT.NET.USER.ZS","Ministry of Transport and Communications. From 2003: National Regulatory Agency for Telecommunications and Informatics.",
"MDA","NE.CON.PRVT.PC.KD","Excludes Transnistria.",
"MDA","NE.CON.PRVT.PC.KD.ZG","Excludes Transnistria.",
"MDA","NY.GDP.PCAP.CD","Excludes Transnistria.",
"MDA","NY.GDP.PCAP.CN","Excludes Transnistria.",
"MDA","NY.GDP.PCAP.KD","Excludes Transnistria.",
"MDA","NY.GDP.PCAP.KD.ZG","Excludes Transnistria.",
"MDA","NY.GDP.PCAP.KN","Excludes Transnistria.",
"MDA","NY.GDP.PCAP.PP.CD","Excludes Transnistria.",
"MDA","NY.GDP.PCAP.PP.KD","Excludes Transnistria.",
"MDA","NY.GNP.MKTP.PP.KD","Excludes Transnistria.",
"MDA","NY.GNP.PCAP.CD","Excludes Transnistria.",
"MDA","NY.GNP.PCAP.CN","Excludes Transnistria.",
"MDA","NY.GNP.PCAP.KD","Excludes Transnistria.",
"MDA","NY.GNP.PCAP.KD.ZG","Excludes Transnistria.",
"MDA","NY.GNP.PCAP.KN","Excludes Transnistria.",
"MDA","NY.GNP.PCAP.PP.CD","Excludes Transnistria.",
"MDA","NY.GNP.PCAP.PP.KD","Excludes Transnistria.",
"MDA","SM.POP.NETM","Data sources and note : United Nations World Population Prospects. Including Transnistria.",
"MDA","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"MDA","SP.ADO.TFRT","Including Transnistria.",
"MDA","SP.DYN.AMRT.FE","Data source : United Nations World Population Prospects. Including Transnistria.",
"MDA","SP.DYN.AMRT.MA","Data source : United Nations World Population Prospects. Including Transnistria.",
"MDA","SP.DYN.CBRT.IN","Data sources and note : United Nations World Population Prospects. Including Transnistria.",
"MDA","SP.DYN.CDRT.IN","Data sources and note : United Nations World Population Prospects. Including Transnistria.",
"MDA","SP.DYN.LE00.FE.IN","Data sources and note : United Nations World Population Prospects. Including Transnistria.",
"MDA","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"MDA","SP.DYN.LE00.MA.IN","Data sources and note : United Nations World Population Prospects. Including Transnistria.",
"MDA","SP.DYN.TFRT.IN","Data sources and note : United Nations World Population Prospects. Including Transnistria.",
"MDA","SP.DYN.TO65.FE.ZS","Including Transnistria.",
"MDA","SP.DYN.TO65.MA.ZS","Including Transnistria.",
"MDA","SP.POP.0014.FE.IN","Derived using ratio of age group from WPP and World Bank population.",
"MDA","SP.POP.0014.FE.ZS","Including Transnistria.",
"MDA","SP.POP.0014.MA.IN","Derived using ratio of age group from WPP and World Bank population.",
"MDA","SP.POP.0014.MA.ZS","Including Transnistria.",
"MDA","SP.POP.0014.TO","Derived using ratio of age group from WPP and World Bank population.",
"MDA","SP.POP.0014.TO.ZS","Including Transnistria.",
"MDA","SP.POP.1564.FE.IN","Derived using ratio of age group from WPP and World Bank population.",
"MDA","SP.POP.1564.FE.ZS","Including Transnistria.",
"MDA","SP.POP.1564.MA.IN","Derived using ratio of age group from WPP and World Bank population.",
"MDA","SP.POP.1564.MA.ZS","Including Transnistria.",
"MDA","SP.POP.1564.TO","Derived using ratio of age group from WPP and World Bank population.",
"MDA","SP.POP.1564.TO.ZS","Including Transnistria.",
"MDA","SP.POP.65UP.FE.IN","Derived using ratio of age group from WPP and World Bank population.",
"MDA","SP.POP.65UP.FE.ZS","Including Transnistria.",
"MDA","SP.POP.65UP.MA.IN","Derived using ratio of age group from WPP and World Bank population.",
"MDA","SP.POP.65UP.MA.ZS","Including Transnistria.",
"MDA","SP.POP.65UP.TO","Derived using ratio of age group from WPP and World Bank population.",
"MDA","SP.POP.65UP.TO.ZS","Including Transnistria.",
"MDA","SP.POP.BRTH.MF","Including Transnistria.",
"MDA","SP.POP.DPND","Including Transnistria.",
"MDA","SP.POP.DPND.OL","Including Transnistria.",
"MDA","SP.POP.DPND.YG","Including Transnistria.",
"MDA","SP.POP.GROW","Data sources: National Bureau of Statistics. Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects 2010 Revision's growth rates of whole Moldova.",
"MDA","SP.POP.TOTL","Data sources : National Bureau of Statistics. Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",
"MDA","SP.POP.TOTL.FE.ZS","Excluding Transnistria.",
"MDA","SP.POP.TOTL.MA.ZS","Excluding Transnistria.",
"MDG","DT.DOD.DECT.CD","Long-term public and publicly guaranteed debt data for 2017 are based on reports provided by the country. Long-term private nonguaranteed debt data for 2017 are World Bank staff estimates based on the original terms of the loans. Short-term debt for 2017 is based on data from the BIS. Data include the effects of HIPC and MDRI debt relief.",
"MDG","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"MDG","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"MDG","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"MDG","IT.CEL.SETS","Until 1999: Telecom Malagasy. Office Malagasy d'Etudes et de Regulation des Télécommunications.",
"MDG","IT.CEL.SETS.P2","Until 1999: Telecom Malagasy. Office Malagasy d'Etudes et de Regulation des Télécommunications.",
